round,client_0,client_1,client_2
1,99.425,98.28,100.0
2,99.705,99.11,100.0
3,99.815,99.38,100.0
4,99.9,99.56,100.0
5,99.96000000000001,99.68,100.0
6,99.97,99.795,100.0
7,99.99,99.89,100.0
8,100.0,99.945,100.0
9,100.0,99.97500000000001,100.0
10,100.0,99.99,100.0
